Order ID,Sum of Discount
CA-2015-168207,0.55
CA-2015-133585,0.52
CA-2015-168088,0.52
CA-2016-164770,0.52
CA-2017-113873,0.52
CA-2017-135692,0.52
CA-2017-136539,0.52
CA-2014-101602,0.5
CA-2014-106229,0.5
CA-2014-113880,0.5
CA-2014-120411,0.5
CA-2014-138177,0.5
CA-2014-145800,0.5
CA-2014-149524,0.5
CA-2014-152618,0.5
CA-2014-159835,0.5
CA-2014-168312,0.5
CA-2015-112767,0.5
CA-2015-124975,0.5
CA-2015-125185,0.5
CA-2015-130365,0.5
CA-2015-130785,0.5
CA-2015-136728,0.5
CA-2015-137512,0.5
CA-2015-139731,0.5
CA-2015-149300,0.5
CA-2015-157287,0.5
CA-2015-166219,0.5
CA-2016-102813,0.5
CA-2016-110975,0.5
CA-2016-116799,0.5
CA-2016-124506,0.5
CA-2016-134180,0.5
CA-2016-140977,0.5
CA-2016-145548,0.5
CA-2016-146206,0.5
CA-2016-147368,0.5
CA-2016-147375,0.5
CA-2016-152289,0.5
CA-2016-153577,0.5
CA-2016-163153,0.5
CA-2017-101581,0.5
CA-2017-109183,0.5
CA-2017-112529,0.5
CA-2017-113355,0.5
CA-2017-117653,0.5
CA-2017-142909,0.5
CA-2017-148411,0.5
CA-2017-154109,0.5
CA-2017-159793,0.5
CA-2017-160122,0.5
CA-2017-163125,0.5
US-2014-115196,0.5
US-2014-122021,0.5
US-2014-134614,0.5
US-2014-138758,0.5
US-2015-101511,0.5
US-2015-126977,0.5
US-2015-140200,0.5
US-2016-122245,0.5
US-2016-150861,0.5
US-2016-157945,0.5
US-2017-124968,0.5
US-2017-152380,0.5
CA-2016-118073,0.45
CA-2016-140928,0.45
CA-2014-100090,0.4
CA-2014-100363,0.4
CA-2014-103310,0.4
CA-2014-103373,0.4
CA-2014-104563,0.4
CA-2014-106376,0.4
CA-2014-107811,0.4
CA-2014-108609,0.4
CA-2014-109043,0.4
CA-2014-109932,0.4
CA-2014-111059,0.4
CA-2014-111157,0.4
CA-2014-111899,0.4
CA-2014-112158,0.4
CA-2014-114510,0.4
CA-2014-114517,0.4
CA-2014-116666,0.4
CA-2014-116757,0.4
CA-2014-116932,0.4
CA-2014-117464,0.4
CA-2014-120096,0.4
CA-2014-121286,0.4
CA-2014-121573,0.4
CA-2014-121629,0.4
CA-2014-121769,0.4
CA-2014-123225,0.4
CA-2014-124730,0.4
CA-2014-124807,0.4
CA-2014-125136,0.4
CA-2014-125542,0.4
CA-2014-125731,0.4
CA-2014-126361,0.4
CA-2014-126760,0.4
CA-2014-127964,0.4
CA-2014-128209,0.4
CA-2014-129924,0.4
CA-2014-131310,0.4
CA-2014-131450,0.4
CA-2014-132962,0.4
CA-2014-134313,0.4
CA-2014-135405,0.4
CA-2014-135755,0.4
CA-2014-136399,0.4
CA-2014-140004,0.4
CA-2014-141110,0.4
CA-2014-141838,0.4
CA-2014-142839,0.4
CA-2014-143336,0.4
CA-2014-145254,0.4
CA-2014-145576,0.4
CA-2014-146731,0.4
CA-2014-146843,0.4
CA-2014-147298,0.4
CA-2014-148040,0.4
CA-2014-148285,0.4
CA-2014-148915,0.4
CA-2014-151001,0.4
CA-2014-151708,0.4
CA-2014-153913,0.4
CA-2014-154893,0.4
CA-2014-156594,0.4
CA-2014-157882,0.4
CA-2014-158281,0.4
CA-2014-160766,0.4
CA-2014-162992,0.4
CA-2014-164224,0.4
CA-2014-165379,0.4
CA-2014-166191,0.4
CA-2014-166471,0.4
CA-2014-166884,0.4
CA-2014-167850,0.4
CA-2014-168823,0.4
CA-2015-100216,0.4
CA-2015-102281,0.4
CA-2015-102316,0.4
CA-2015-105102,0.4
CA-2015-105221,0.4
CA-2015-105599,0.4
CA-2015-106257,0.4
CA-2015-110093,0.4
CA-2015-110667,0.4
CA-2015-110877,0.4
CA-2015-111073,0.4
CA-2015-111612,0.4
CA-2015-111703,0.4
CA-2015-112144,0.4
CA-2015-112375,0.4
CA-2015-113404,0.4
CA-2015-114923,0.4
CA-2015-116092,0.4
CA-2015-116484,0.4
CA-2015-116638,0.4
CA-2015-116687,0.4
CA-2015-117884,0.4
CA-2015-121132,0.4
CA-2015-121405,0.4
CA-2015-123141,0.4
CA-2015-123155,0.4
CA-2015-124058,0.4
CA-2015-124891,0.4
CA-2015-125563,0.4
CA-2015-126725,0.4
CA-2015-127110,0.4
CA-2015-129546,0.4
CA-2015-134117,0.4
CA-2015-134859,0.4
CA-2015-135174,0.4
CA-2015-135314,0.4
CA-2015-135363,0.4
CA-2015-135580,0.4
CA-2015-135622,0.4
CA-2015-139164,0.4
CA-2015-139584,0.4
CA-2015-139850,0.4
CA-2015-140984,0.4
CA-2015-144288,0.4
CA-2015-145835,0.4
CA-2015-146675,0.4
CA-2015-147501,0.4
CA-2015-148180,0.4
CA-2015-149846,0.4
CA-2015-150770,0.4
CA-2015-151841,0.4
CA-2015-153416,0.4
CA-2015-154795,0.4
CA-2015-155761,0.4
CA-2015-156146,0.4
CA-2015-157770,0.4
CA-2015-159534,0.4
CA-2015-159786,0.4
CA-2015-161767,0.4
CA-2015-164336,0.4
CA-2015-165050,0.4
CA-2015-167374,0.4
CA-2016-100244,0.4
CA-2016-100993,0.4
CA-2016-103107,0.4
CA-2016-103947,0.4
CA-2016-105459,0.4
CA-2016-105662,0.4
CA-2016-107146,0.4
CA-2016-107328,0.4
CA-2016-108210,0.4
CA-2016-108581,0.4
CA-2016-108868,0.4
CA-2016-108875,0.4
CA-2016-109176,0.4
CA-2016-109365,0.4
CA-2016-109743,0.4
CA-2016-111794,0.4
CA-2016-112669,0.4
CA-2016-112830,0.4
CA-2016-113236,0.4
CA-2016-113390,0.4
CA-2016-113516,0.4
CA-2016-114405,0.4
CA-2016-114748,0.4
CA-2016-115588,0.4
CA-2016-116722,0.4
CA-2016-116974,0.4
CA-2016-117660,0.4
CA-2016-117919,0.4
CA-2016-119018,0.4
CA-2016-121034,0.4
CA-2016-122392,0.4
CA-2016-123414,0.4
CA-2016-123932,0.4
CA-2016-125080,0.4
CA-2016-125164,0.4
CA-2016-125661,0.4
CA-2016-126158,0.4
CA-2016-128923,0.4
CA-2016-129686,0.4
CA-2016-129714,0.4
CA-2016-129861,0.4
CA-2016-130288,0.4
CA-2016-130820,0.4
CA-2016-131639,0.4
CA-2016-132066,0.4
CA-2016-132094,0.4
CA-2016-132409,0.4
CA-2016-133368,0.4
CA-2016-133669,0.4
CA-2016-133816,0.4
CA-2016-133935,0.4
CA-2016-134110,0.4
CA-2016-134516,0.4
CA-2016-134803,0.4
CA-2016-135265,0.4
CA-2016-137743,0.4
CA-2016-138695,0.4
CA-2016-138968,0.4
CA-2016-139010,0.4
CA-2016-139157,0.4
CA-2016-141397,0.4
CA-2016-142398,0.4
CA-2016-142895,0.4
CA-2016-142958,0.4
CA-2016-145709,0.4
CA-2016-146633,0.4
CA-2016-147109,0.4
CA-2016-147417,0.4
CA-2016-149111,0.4
CA-2016-149916,0.4
CA-2016-150350,0.4
CA-2016-151148,0.4
CA-2016-152471,0.4
CA-2016-153682,0.4
CA-2016-155138,0.4
CA-2016-155474,0.4
CA-2016-155551,0.4
CA-2016-155747,0.4
CA-2016-156685,0.4
CA-2016-157000,0.4
CA-2016-158834,0.4
CA-2016-159009,0.4
CA-2016-159730,0.4
CA-2016-160500,0.4
CA-2016-160717,0.4
CA-2016-161095,0.4
CA-2016-161669,0.4
CA-2016-161816,0.4
CA-2016-162726,0.4
CA-2016-163594,0.4
CA-2016-164399,0.4
CA-2016-165218,0.4
CA-2016-165918,0.4
CA-2016-166282,0.4
CA-2016-167556,0.4
CA-2016-169103,0.4
CA-2016-169971,0.4
CA-2017-100811,0.4
CA-2017-100902,0.4
CA-2017-101210,0.4
CA-2017-101700,0.4
CA-2017-102379,0.4
CA-2017-104619,0.4
CA-2017-104745,0.4
CA-2017-105410,0.4
CA-2017-106852,0.4
CA-2017-107321,0.4
CA-2017-108035,0.4
CA-2017-108112,0.4
CA-2017-108322,0.4
CA-2017-108539,0.4
CA-2017-108574,0.4
CA-2017-108854,0.4
CA-2017-109701,0.4
CA-2017-110198,0.4
CA-2017-110373,0.4
CA-2017-110443,0.4
CA-2017-110821,0.4
CA-2017-111269,0.4
CA-2017-113558,0.4
CA-2017-113908,0.4
CA-2017-115427,0.4
CA-2017-115882,0.4
CA-2017-116680,0.4
CA-2017-117044,0.4
CA-2017-117114,0.4
CA-2017-117212,0.4
CA-2017-117632,0.4
CA-2017-118885,0.4
CA-2017-121048,0.4
CA-2017-121818,0.4
CA-2017-121839,0.4
CA-2017-121853,0.4
CA-2017-122077,0.4
CA-2017-122364,0.4
CA-2017-122490,0.4
CA-2017-122644,0.4
CA-2017-122700,0.4
CA-2017-122763,0.4
CA-2017-123043,0.4
CA-2017-123491,0.4
CA-2017-124401,0.4
CA-2017-125115,0.4
CA-2017-126067,0.4
CA-2017-126144,0.4
CA-2017-126914,0.4
CA-2017-127285,0.4
CA-2017-127313,0.4
CA-2017-127397,0.4
CA-2017-127922,0.4
CA-2017-128076,0.4
CA-2017-128370,0.4
CA-2017-128734,0.4
CA-2017-129294,0.4
CA-2017-130036,0.4
CA-2017-130771,0.4
CA-2017-130841,0.4
CA-2017-130904,0.4
CA-2017-130967,0.4
CA-2017-131016,0.4
CA-2017-131212,0.4
CA-2017-131233,0.4
CA-2017-131828,0.4
CA-2017-132185,0.4
CA-2017-132213,0.4
CA-2017-132738,0.4
CA-2017-134285,0.4
CA-2017-134565,0.4
CA-2017-134810,0.4
CA-2017-135069,0.4
CA-2017-135909,0.4
CA-2017-136623,0.4
CA-2017-137505,0.4
CA-2017-138779,0.4
CA-2017-139080,0.4
CA-2017-139717,0.4
CA-2017-140186,0.4
CA-2017-140242,0.4
CA-2017-140760,0.4
CA-2017-140802,0.4
CA-2017-141929,0.4
CA-2017-141992,0.4
CA-2017-142622,0.4
CA-2017-143259,0.4
CA-2017-143798,0.4
CA-2017-144113,0.4
CA-2017-144456,0.4
CA-2017-144694,0.4
CA-2017-145219,0.4
CA-2017-145429,0.4
CA-2017-145702,0.4
CA-2017-146269,0.4
CA-2017-146920,0.4
CA-2017-147354,0.4
CA-2017-148642,0.4
CA-2017-148691,0.4
CA-2017-148810,0.4
CA-2017-149853,0.4
CA-2017-149895,0.4
CA-2017-151225,0.4
CA-2017-152135,0.4
CA-2017-152310,0.4
CA-2017-152499,0.4
CA-2017-155957,0.4
CA-2017-156951,0.4
CA-2017-158407,0.4
CA-2017-159667,0.4
CA-2017-159884,0.4
CA-2017-160962,0.4
CA-2017-162572,0.4
CA-2017-162978,0.4
CA-2017-165204,0.4
CA-2017-165904,0.4
CA-2017-166695,0.4
CA-2017-167150,0.4
CA-2017-167626,0.4
CA-2017-167661,0.4
CA-2017-167752,0.4
CA-2017-167871,0.4
CA-2017-168109,0.4
CA-2017-168403,0.4
CA-2017-169439,0.4
US-2014-117170,0.4
US-2014-117380,0.4
US-2014-126571,0.4
US-2014-130358,0.4
US-2014-131870,0.4
US-2014-137680,0.4
US-2014-138247,0.4
US-2014-139640,0.4
US-2014-140116,0.4
US-2014-144078,0.4
US-2014-155817,0.4
US-2014-157385,0.4
US-2014-157406,0.4
US-2014-157847,0.4
US-2014-159611,0.4
US-2014-160444,0.4
US-2014-168501,0.4
US-2015-115343,0.4
US-2015-129007,0.4
US-2015-138919,0.4
US-2015-144771,0.4
US-2015-145436,0.4
US-2015-146745,0.4
US-2015-154389,0.4
US-2015-157154,0.4
US-2015-158911,0.4
US-2015-164448,0.4
US-2016-106677,0.4
US-2016-113985,0.4
US-2016-119046,0.4
US-2016-120929,0.4
US-2016-126893,0.4
US-2016-128909,0.4
US-2016-129469,0.4
US-2016-131149,0.4
US-2016-132423,0.4
US-2016-134908,0.4
US-2016-135209,0.4
US-2016-139087,0.4
US-2016-143819,0.4
US-2016-144211,0.4
US-2016-146066,0.4
US-2016-155103,0.4
US-2016-162677,0.4
US-2016-167339,0.4
US-2016-168095,0.4
US-2017-100482,0.4
US-2017-102183,0.4
US-2017-102890,0.4
US-2017-106131,0.4
US-2017-106145,0.4
US-2017-110604,0.4
US-2017-115252,0.4
US-2017-116652,0.4
US-2017-116659,0.4
US-2017-117450,0.4
US-2017-122672,0.4
US-2017-132381,0.4
US-2017-134642,0.4
US-2017-136679,0.4
US-2017-145366,0.4
US-2017-152569,0.4
US-2017-155999,0.4
US-2017-161193,0.4
US-2017-163657,0.4
US-2017-164056,0.4
US-2017-165953,0.4
US-2017-166688,0.4
CA-2014-101931,0.35
CA-2014-113271,0.35
CA-2014-119144,0.35
CA-2014-144666,0.35
CA-2015-104948,0.35
CA-2016-149762,0.35
CA-2017-130764,0.35
CA-2017-140585,0.35
CA-2017-140963,0.35
CA-2017-149881,0.35
US-2014-134733,0.35
US-2017-109316,0.35
CA-2015-130183,0.32
CA-2017-124674,0.32
CA-2017-142461,0.32
CA-2017-154907,0.32
US-2016-110170,0.32
CA-2014-125997,0.30000000000000004
CA-2014-156160,0.30000000000000004
CA-2015-110814,0.30000000000000004
CA-2015-114069,0.30000000000000004
CA-2016-111213,0.30000000000000004
CA-2016-111682,0.30000000000000004
CA-2016-116596,0.30000000000000004
CA-2016-128818,0.30000000000000004
CA-2017-108441,0.30000000000000004
CA-2017-111689,0.30000000000000004
CA-2017-169978,0.30000000000000004
US-2015-160857,0.30000000000000004
US-2017-111423,0.30000000000000004
CA-2014-110219,0.3
CA-2014-113859,0.3
CA-2014-124723,0.3
CA-2014-129938,0.3
CA-2014-137274,0.3
CA-2014-145387,0.3
CA-2014-152100,0.3
CA-2014-153976,0.3
CA-2014-155887,0.3
CA-2014-166086,0.3
CA-2014-166716,0.3
CA-2015-104129,0.3
CA-2015-104871,0.3
CA-2015-110891,0.3
CA-2015-118423,0.3
CA-2015-119550,0.3
CA-2015-122623,0.3
CA-2015-130974,0.3
CA-2015-136469,0.3
CA-2015-139094,0.3
CA-2015-139374,0.3
CA-2016-105746,0.3
CA-2016-109400,0.3
CA-2016-115574,0.3
CA-2016-119165,0.3
CA-2016-131296,0.3
CA-2016-134334,0.3
CA-2016-140746,0.3
CA-2016-142594,0.3
CA-2016-145982,0.3
CA-2016-146934,0.3
CA-2016-163048,0.3
CA-2017-111717,0.3
CA-2017-118892,0.3
CA-2017-120061,0.3
CA-2017-130505,0.3
CA-2017-132290,0.3
CA-2017-137785,0.3
CA-2017-139773,0.3
CA-2017-141705,0.3
CA-2017-149181,0.3
CA-2017-151799,0.3
CA-2017-152702,0.3
CA-2017-156895,0.3
CA-2017-165386,0.3
CA-2017-166142,0.3
CA-2017-167549,0.3
US-2014-139500,0.3
US-2014-143721,0.3
US-2014-150434,0.3
US-2014-152030,0.3
US-2014-161613,0.3
US-2015-114839,0.3
US-2015-125374,0.3
US-2015-134558,0.3
US-2015-164175,0.3
US-2016-104815,0.3
US-2016-128902,0.3
US-2016-134488,0.3
US-2016-148110,0.3
US-2016-162852,0.3
US-2017-106551,0.3
US-2017-113992,0.3
US-2017-123834,0.3
US-2017-134481,0.3
US-2017-137491,0.3
US-2017-139969,0.3
US-2017-156909,0.3
US-2017-160759,0.3
US-2017-165456,0.3
US-2017-167570,0.3
CA-2014-100293,0.2
CA-2014-100328,0.2
CA-2014-100867,0.2
CA-2014-100881,0.2
CA-2014-101175,0.2
CA-2014-101364,0.2
CA-2014-101427,0.2
CA-2014-102295,0.2
CA-2014-102330,0.2
CA-2014-103191,0.2
CA-2014-103429,0.2
CA-2014-103527,0.2
CA-2014-103660,0.2
CA-2014-103800,0.2
CA-2014-103940,0.2
CA-2014-104269,0.2
CA-2014-104472,0.2
CA-2014-104773,0.2
CA-2014-104808,0.2
CA-2014-105270,0.2
CA-2014-105648,0.2
CA-2014-105872,0.2
CA-2014-106572,0.2
CA-2014-106719,0.2
CA-2014-106810,0.2
CA-2014-106971,0.2
CA-2014-107139,0.2
CA-2014-107181,0.2
CA-2014-107573,0.2
CA-2014-107706,0.2
CA-2014-107818,0.2
CA-2014-107916,0.2
CA-2014-108147,0.2
CA-2014-108707,0.2
CA-2014-108861,0.2
CA-2014-109855,0.2
CA-2014-109897,0.2
CA-2014-109918,0.2
CA-2014-110072,0.2
CA-2014-110100,0.2
CA-2014-110184,0.2
CA-2014-110352,0.2
CA-2014-110422,0.2
CA-2014-110555,0.2
CA-2014-110611,0.2
CA-2014-110849,0.2
CA-2014-111773,0.2
CA-2014-111962,0.2
CA-2014-113166,0.2
CA-2014-113768,0.2
CA-2014-113929,0.2
CA-2014-113964,0.2
CA-2014-114125,0.2
CA-2014-114335,0.2
CA-2014-115049,0.2
CA-2014-115056,0.2
CA-2014-115889,0.2
CA-2014-115973,0.2
CA-2014-116568,0.2
CA-2014-117016,0.2
CA-2014-117429,0.2
CA-2014-118962,0.2
CA-2014-119151,0.2
CA-2014-120670,0.2
CA-2014-120838,0.2
CA-2014-121167,0.2
CA-2014-121664,0.2
CA-2014-121727,0.2
CA-2014-122070,0.2
CA-2014-123064,0.2
CA-2014-123253,0.2
CA-2014-123295,0.2
CA-2014-123316,0.2
CA-2014-123323,0.2
CA-2014-123477,0.2
CA-2014-123855,0.2
CA-2014-124247,0.2
CA-2014-124429,0.2
CA-2014-124618,0.2
CA-2014-125150,0.2
CA-2014-126032,0.2
CA-2014-126333,0.2
CA-2014-126907,0.2
CA-2014-126963,0.2
CA-2014-127131,0.2
CA-2014-127383,0.2
CA-2014-127488,0.2
CA-2014-127859,0.2
CA-2014-128055,0.2
CA-2014-128062,0.2
CA-2014-128524,0.2
CA-2014-128888,0.2
CA-2014-128986,0.2
CA-2014-129168,0.2
CA-2014-130729,0.2
CA-2014-130869,0.2
CA-2014-130918,0.2
CA-2014-131387,0.2
CA-2014-131527,0.2
CA-2014-131800,0.2
CA-2014-132227,0.2
CA-2014-132451,0.2
CA-2014-132801,0.2
CA-2014-132864,0.2
CA-2014-133158,0.2
CA-2014-133305,0.2
CA-2014-133704,0.2
CA-2014-133963,0.2
CA-2014-134278,0.2
CA-2014-134726,0.2
CA-2014-135608,0.2
CA-2014-135993,0.2
CA-2014-136280,0.2
CA-2014-136861,0.2
CA-2014-137351,0.2
CA-2014-137589,0.2
CA-2014-137911,0.2
CA-2014-138072,0.2
CA-2014-138198,0.2
CA-2014-138240,0.2
CA-2014-138940,0.2
CA-2014-139017,0.2
CA-2014-139192,0.2
CA-2014-140032,0.2
CA-2014-140039,0.2
CA-2014-140396,0.2
CA-2014-140403,0.2
CA-2014-140473,0.2
CA-2014-140732,0.2
CA-2014-140816,0.2
CA-2014-140886,0.2
CA-2014-141152,0.2
CA-2014-141355,0.2
CA-2014-141649,0.2
CA-2014-141726,0.2
CA-2014-141817,0.2
CA-2014-142048,0.2
CA-2014-142951,0.2
CA-2014-143168,0.2
CA-2014-143182,0.2
CA-2014-144414,0.2
CA-2014-146640,0.2
CA-2014-146969,0.2
CA-2014-147543,0.2
CA-2014-147900,0.2
CA-2014-147914,0.2
CA-2014-148488,0.2
CA-2014-148782,0.2
CA-2014-149055,0.2
CA-2014-149594,0.2
CA-2014-150245,0.2
CA-2014-150329,0.2
CA-2014-150581,0.2
CA-2014-151078,0.2
CA-2014-151295,0.2
CA-2014-151554,0.2
CA-2014-151792,0.2
CA-2014-151897,0.2
CA-2014-151946,0.2
CA-2014-151953,0.2
CA-2014-152254,0.2
CA-2014-152296,0.2
CA-2014-152345,0.2
CA-2014-152422,0.2
CA-2014-152849,0.2
CA-2014-152905,0.2
CA-2014-153150,0.2
CA-2014-153479,0.2
CA-2014-153808,0.2
CA-2014-153969,0.2
CA-2014-153983,0.2
CA-2014-154165,0.2
CA-2014-154186,0.2
CA-2014-154627,0.2
CA-2014-154837,0.2
CA-2014-155208,0.2
CA-2014-155390,0.2
CA-2014-155852,0.2
CA-2014-156314,0.2
CA-2014-156342,0.2
CA-2014-156545,0.2
CA-2014-156587,0.2
CA-2014-156790,0.2
CA-2014-157546,0.2
CA-2014-157609,0.2
CA-2014-157924,0.2
CA-2014-158029,0.2
CA-2014-158064,0.2
CA-2014-158372,0.2
CA-2014-159338,0.2
CA-2014-159625,0.2
CA-2014-159709,0.2
CA-2014-159814,0.2
CA-2014-160157,0.2
CA-2014-160738,0.2
CA-2014-162278,0.2
CA-2014-162684,0.2
CA-2014-163034,0.2
CA-2014-163559,0.2
CA-2014-164259,0.2
CA-2014-164385,0.2
CA-2014-164749,0.2
CA-2014-164910,0.2
CA-2014-165477,0.2
CA-2014-165568,0.2
CA-2014-165974,0.2
CA-2014-166730,0.2
CA-2014-166954,0.2
CA-2014-166961,0.2
CA-2014-168158,0.2
CA-2014-169061,0.2
CA-2014-169726,0.2
CA-2014-169852,0.2
CA-2015-100454,0.2
CA-2015-100769,0.2
CA-2015-100888,0.2
CA-2015-101007,0.2
CA-2015-101126,0.2
CA-2015-101910,0.2
CA-2015-102778,0.2
CA-2015-102848,0.2
CA-2015-103205,0.2
CA-2015-103716,0.2
CA-2015-103793,0.2
CA-2015-103961,0.2
CA-2015-104052,0.2
CA-2015-104059,0.2
CA-2015-104115,0.2
CA-2015-104297,0.2
CA-2015-104486,0.2
CA-2015-104493,0.2
CA-2015-105725,0.2
CA-2015-106215,0.2
CA-2015-107020,0.2
CA-2015-107468,0.2
CA-2015-107741,0.2
CA-2015-108588,0.2
CA-2015-109113,0.2
CA-2015-109197,0.2
CA-2015-109638,0.2
CA-2015-109708,0.2
CA-2015-109939,0.2
CA-2015-110345,0.2
CA-2015-110548,0.2
CA-2015-111038,0.2
CA-2015-111199,0.2
CA-2015-111780,0.2
CA-2015-111864,0.2
CA-2015-112522,0.2
CA-2015-112711,0.2
CA-2015-112823,0.2
CA-2015-113040,0.2
CA-2015-113110,0.2
CA-2015-113152,0.2
CA-2015-113215,0.2
CA-2015-113971,0.2
CA-2015-114503,0.2
CA-2015-115399,0.2
CA-2015-115511,0.2
CA-2015-115945,0.2
CA-2015-116841,0.2
CA-2015-116876,0.2
CA-2015-117898,0.2
CA-2015-118444,0.2
CA-2015-118871,0.2
CA-2015-119634,0.2
CA-2015-119697,0.2
CA-2015-119907,0.2
CA-2015-119942,0.2
CA-2015-120320,0.2
CA-2015-120439,0.2
CA-2015-120880,0.2
CA-2015-121041,0.2
CA-2015-121097,0.2
CA-2015-121797,0.2
CA-2015-122826,0.2
CA-2015-122973,0.2
CA-2015-123232,0.2
CA-2015-123330,0.2
CA-2015-123568,0.2
CA-2015-124044,0.2
CA-2015-125178,0.2
CA-2015-125710,0.2
CA-2015-126186,0.2
CA-2015-126669,0.2
CA-2015-127019,0.2
CA-2015-127173,0.2
CA-2015-127418,0.2
CA-2015-127754,0.2
CA-2015-127824,0.2
CA-2015-128356,0.2
CA-2015-128860,0.2
CA-2015-128958,0.2
CA-2015-129392,0.2
CA-2015-129476,0.2
CA-2015-130113,0.2
CA-2015-130554,0.2
CA-2015-130848,0.2
CA-2015-130890,0.2
CA-2015-131072,0.2
CA-2015-131422,0.2
CA-2015-131597,0.2
CA-2015-132080,0.2
CA-2015-132101,0.2
CA-2015-132276,0.2
CA-2015-132388,0.2
CA-2015-132507,0.2
CA-2015-132633,0.2
CA-2015-133396,0.2
CA-2015-133452,0.2
CA-2015-133494,0.2
CA-2015-133837,0.2
CA-2015-134082,0.2
CA-2015-134719,0.2
CA-2015-134922,0.2
CA-2015-135020,0.2
CA-2015-135538,0.2
CA-2015-135545,0.2
CA-2015-135727,0.2
CA-2015-136224,0.2
CA-2015-136420,0.2
CA-2015-137071,0.2
CA-2015-137106,0.2
CA-2015-137113,0.2
CA-2015-137526,0.2
CA-2015-137925,0.2
CA-2015-138002,0.2
CA-2015-138331,0.2
CA-2015-138492,0.2
CA-2015-138898,0.2
CA-2015-138954,0.2
CA-2015-139248,0.2
CA-2015-139738,0.2
CA-2015-140144,0.2
CA-2015-140410,0.2
CA-2015-141012,0.2
CA-2015-141145,0.2
CA-2015-141754,0.2
CA-2015-141936,0.2
CA-2015-142027,0.2
CA-2015-142041,0.2
CA-2015-142139,0.2
CA-2015-142202,0.2
CA-2015-142419,0.2
CA-2015-142433,0.2
CA-2015-142475,0.2
CA-2015-142692,0.2
CA-2015-142930,0.2
CA-2015-142937,0.2
CA-2015-142944,0.2
CA-2015-143105,0.2
CA-2015-143490,0.2
CA-2015-143532,0.2
CA-2015-143602,0.2
CA-2015-143700,0.2
CA-2015-143882,0.2
CA-2015-144043,0.2
CA-2015-144099,0.2
CA-2015-144267,0.2
CA-2015-144386,0.2
CA-2015-144519,0.2
CA-2015-145065,0.2
CA-2015-145401,0.2
CA-2015-145814,0.2
CA-2015-145821,0.2
CA-2015-145828,0.2
CA-2015-146038,0.2
CA-2015-146465,0.2
CA-2015-146696,0.2
CA-2015-147011,0.2
CA-2015-147690,0.2
CA-2015-147816,0.2
CA-2015-147851,0.2
CA-2015-148635,0.2
CA-2015-148705,0.2
CA-2015-148712,0.2
CA-2015-148859,0.2
CA-2015-149083,0.2
CA-2015-149097,0.2
CA-2015-149650,0.2
CA-2015-149734,0.2
CA-2015-149972,0.2
CA-2015-150308,0.2
CA-2015-150875,0.2
CA-2015-151043,0.2
CA-2015-151253,0.2
CA-2015-151470,0.2
CA-2015-151547,0.2
CA-2015-151722,0.2
CA-2015-151785,0.2
CA-2015-152513,0.2
CA-2015-152891,0.2
CA-2015-153388,0.2
CA-2015-153423,0.2
CA-2015-153549,0.2
CA-2015-153626,0.2
CA-2015-154620,0.2
CA-2015-154970,0.2
CA-2015-155124,0.2
CA-2015-155306,0.2
CA-2015-155334,0.2
CA-2015-155453,0.2
CA-2015-156013,0.2
CA-2015-156118,0.2
CA-2015-156328,0.2
CA-2015-156566,0.2
CA-2015-157084,0.2
CA-2015-157434,0.2
CA-2015-157805,0.2
CA-2015-158323,0.2
CA-2015-158351,0.2
CA-2015-158456,0.2
CA-2015-158554,0.2
CA-2015-158701,0.2
CA-2015-159863,0.2
CA-2015-160696,0.2
CA-2015-160794,0.2
CA-2015-160864,0.2
CA-2015-161445,0.2
CA-2015-161452,0.2
CA-2015-161627,0.2
CA-2015-161718,0.2
CA-2015-161795,0.2
CA-2015-161830,0.2
CA-2015-162607,0.2
CA-2015-163090,0.2
CA-2015-163440,0.2
CA-2015-163734,0.2
CA-2015-163895,0.2
CA-2015-164441,0.2
CA-2015-164567,0.2
CA-2015-164777,0.2
CA-2015-165414,0.2
CA-2015-165813,0.2
CA-2015-166135,0.2
CA-2015-166464,0.2
CA-2015-166583,0.2
CA-2015-166975,0.2
CA-2015-167269,0.2
CA-2015-168767,0.2
CA-2015-169278,0.2
CA-2015-169299,0.2
CA-2015-169656,0.2
CA-2015-169733,0.2
CA-2016-100083,0.2
CA-2016-100300,0.2
CA-2016-100468,0.2
CA-2016-100671,0.2
CA-2016-100944,0.2
CA-2016-101672,0.2
CA-2016-101742,0.2
CA-2016-101966,0.2
CA-2016-102596,0.2
CA-2016-102981,0.2
CA-2016-103037,0.2
CA-2016-103128,0.2
CA-2016-103163,0.2
CA-2016-103359,0.2
CA-2016-103891,0.2
CA-2016-104983,0.2
CA-2016-105081,0.2
CA-2016-105256,0.2
CA-2016-105277,0.2
CA-2016-105284,0.2
CA-2016-105494,0.2
CA-2016-106075,0.2
CA-2016-106243,0.2
CA-2016-106278,0.2
CA-2016-106341,0.2
CA-2016-106621,0.2
CA-2016-106915,0.2
CA-2016-107202,0.2
CA-2016-107475,0.2
CA-2016-107790,0.2
CA-2016-108056,0.2
CA-2016-108224,0.2
CA-2016-108630,0.2
CA-2016-108882,0.2
CA-2016-108959,0.2
CA-2016-109057,0.2
CA-2016-109344,0.2
CA-2016-109652,0.2
CA-2016-109666,0.2
CA-2016-109806,0.2
CA-2016-109953,0.2
CA-2016-110023,0.2
CA-2016-110044,0.2
CA-2016-110086,0.2
